Sr No,Question,G1,G2,Flags
605,"My sister said one rude thing after I took her charger at home, and then she apologized. Does that count as bullying or just a disagreement? I am asking because it keeps bothering me.",GENERIC,['PERSONAL_DIRECTION'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'indirect_intent': True}"
606,"My parent told me to finish homework before playing before school, and I felt annoyed. Does that count as bullying or just a disagreement? I want to handle it without being mean back.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
607,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. What is a safe way to ask for help? I am 12 and I do not want more trouble.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
608,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. How can I tell if it is bullying? I am asking because it keeps bothering me.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
609,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. How do I make it stop without making things worse? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
610,"My sibling keeps tearing my notes and saying I am too dumb to pass during tuition at home, and I feel upset. Is this normal family teasing or bullying? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
611,"My sister said one rude thing after I took her charger at home, and then she apologized. Should I ask them calmly? I am asking because it keeps bothering me.",GENERIC,['PERSONAL_DIRECTION'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
612,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Should I ask for help or wait and see? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
613,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Should I report this to someone at school? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
614,"My sibling says my answers are silly during homework time, and but only when we study together. Does this need more context? I am 14 and it is affecting my day.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
615,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I want to know if I should tell someone.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
616,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. How can I respond safely? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
617,"My cousins call me a nickname I hate during family gatherings, and they say it is just tradition. Is this just teasing or something more? I am 12 and I do not want more trouble.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
618,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. Who can I talk to about this? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
619,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. Is this normal family teasing or bullying? I am 12 and I do not want more trouble.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
620,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Does this count as repeated targeting? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
621,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Does this need more context? I am 13 and I feel nervous saying anything.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
622,"I feel lonely when everyone is busy at home, and but nobody is teasing me. Is it okay to feel upset about this? I need a calm way to think about it.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
623,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. Is this a normal conflict? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
624,"My cousin said they were busy and could not help me during homework, and I felt disappointed. What is the best next step? I feel confused about what counts.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
625,"My cousin said they were busy and could not help me during homework, and I felt disappointed. Is this a normal conflict? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
626,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. How can I respond safely? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
627,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this normal family teasing or bullying? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
628,"My parent told me to finish homework before playing before school, and I felt annoyed. Should I ask them calmly? I want to handle it without being mean back.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
629,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this bullying? I want to know if I should tell someone.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
630,"My brother argued with me once about the TV remote at home, and we both got upset. Is it okay to feel upset about this? I am 13 and I feel nervous saying anything.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
631,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. Is this bullying? I am 11 and this happens around family.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
632,"Classmates avoid sitting near me because they say I ask too many questions during exams, and I feel singled out. Is this just teasing or something more? I want to handle it without being mean back.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
633,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. What is the best next step? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'indirect_intent': True}"
634,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Does this count as repeated targeting? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
