row_id,input_text,old_G1_LOV_ID,new_G1_LOV_ID,old_G2_LOV_ID,new_G2_LOV_ID,old_FLAGS,new_FLAGS
1969,"Since becoming active online, students spread edited screenshots to make me look bad.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1973,"Since joining sports practice, people in school regularly exclude me from conversations and activities.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1974,"During the last school year, kids in class tease me because of my hobbies and interests.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1975,"Since changing schools, students constantly criticize my clothes and personal style.
 
 The situation has slowly damaged my confidence and self-esteem. I’ve become quieter, avoid social situations, and sometimes pretend to be sick because I don’t want to face another stressful day at school.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true
1976,"Since changing schools, people in school regularly exclude me from conversations and activities.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1977,"Since becoming active online, people in school regularly exclude me from conversations and activities.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1978,"Since joining sports practice, students keep making jokes about my appearance and body shape.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1979,"Since becoming active online, students repeatedly compare me negatively to more popular kids.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1980,"During the last school year, some classmates started spreading rumors about me through social media.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1982,"Since changing schools, people keep mocking my accent and pronunciation during class.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true
1983,"Since becoming active online, students keep making jokes about my appearance and body shape.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
1984,"Since joining sports practice, people secretly record embarrassing moments to laugh about later.
 
 I’ve noticed the bullying is starting to affect my sleep, concentration, and motivation. Things I once enjoyed now feel stressful because I constantly worry about being judged or laughed at by others.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1985,"After joining a new friend group, people secretly record embarrassing moments to laugh about later.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1986,"Ever since the semester started, kids in class tease me because of my hobbies and interests.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1987,"Since changing schools, some older students insult me whenever they see me in the hallway.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1990,"Since joining sports practice, my teammates blame me whenever something goes wrong.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1991,"During the last school year, students spread edited screenshots to make me look bad.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
