id,Topic,Question,G1,G2,G2_all,risk_signal,flags
GRM-0318,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they gives me lots of compliments and then asks for secrets on Telegram?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0319,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met in an online game on my email keeps calling me special and asks me not to listen to others?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0320,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person from a local community group on a video calling app makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0321,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on a secret chat makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0322,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a stranger who messaged me after seeing my profile on Snapchat says I am more mature than other kids and should trust them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0323,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a senior student at school on a private message makes me feel important but also asks me to hide the chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0324,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a stranger who messaged me after seeing my profile on Discord gives me lots of compliments and then asks for secrets?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0325,ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone from a homework help group on a text message says I am more mature than other kids and should trust them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",compliments_attention,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0326,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a friend of my cousin on my email asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0327,ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone from a homework help group on WhatsApp asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0328,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a friend of my cousin on a secret chat asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0329,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone from a music fan page on Facebook Messenger asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0330,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if someone who says they are a talent scout on a new app they asked me to install wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0331,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person from a local community group on my email gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0332,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a senior student at school on WhatsApp says nighttime is the only safe time to talk?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0333,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone I met through a drawing community on Telegram gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0334,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone from a music fan page on my email asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0335,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if someone I met through a drawing community on a private message says nighttime is the only safe time to talk?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0336,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone who says they understand me better than my family on my email wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0337,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who follows me on social media on a text message wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0338,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a person who joined my class chat on Facebook Messenger asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0339,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person who says they are my online best friend on a private message wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0340,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a person from my tuition class on a video calling app asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0341,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they gets upset if I do not reply at night on a new app they asked me to install?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0342,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if someone from a homework help group on Snapchat says nighttime is the only safe time to talk?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0343,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from my tuition class on Telegram gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0344,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they gets upset if I do not reply at night on WhatsApp?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0345,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks me to keep my phone near me after bedtime on Discord?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0346,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone I met in an online game on a school group chat asks me to chat after everyone at home is asleep?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0347,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person who comments on my posts a lot on an online study group asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0348,ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone I met in an online game on Discord wants to video call late at night when I am alone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0349,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who follows me on social media on a fan club chat asks me to keep my phone near me after bedtime?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0350,ONLINE_STRANGERS_GROOMING_RISK,Should I block someone from a fan group on a secret chat if they gets upset if I do not reply at night?,TECHNOLOGY,GROOMING,"[""GROOMING""]",late_night,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0351,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met in an online game on a school group chat says I am rude if I do not answer personal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",boundary_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0352,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone who says they understand me better than my family on an online study group keeps pushing me to do things I am not comfortable with?,TECHNOLOGY,GROOMING,"[""GROOMING""]",boundary_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0353,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone who says they know my school on a private message keeps pushing me to do things I am not comfortable with?,TECHNOLOGY,GROOMING,"[""GROOMING""]",boundary_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0354,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when a neighbour I barely know on a fan club chat says real friends do not say no?,TECHNOLOGY,GROOMING,"[""GROOMING""]",boundary_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
