row_id,focus_term,slang_terms_used,input_text,usage_type,child_safe_meaning,suggested_g2,suggested_flags,safety_note,source_url_or_note
680,gyatt,gyatt,A classmate keeps yelling gyatt to embarrass people. How do I respond safely? Is it okay for school?,possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
681,gyatt,gyatt,Can gyatt be inappropriate depending on who it is said about? Can you make it normal English?,context_check,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
682,gyatt,gyatt reaction,"Is ""gyatt reaction"" okay to say around my younger sister? Does it mean something bad?",school_boundary,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
683,gyatt,gyatt,"Write a child-safe line where gyatt means surprise, not a comment about anyone. I heard it today.",creative_safe,shock/admiration exclamation; can become body-objectifying depending on context,GENERIC_INTENT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
684,gyatt,gyatt,"Translate ""gyatt that was surprising"" into normal English for my class monitor. Can you give a safer word?",translation_normalization,shock/admiration exclamation; can become body-objectifying depending on context,NEUTRAL_FACT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
685,gyatt,gyatt,A boy from class keeps yelling gyatt to embarrass people. How do I respond safely? Can you make it normal English?,possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
686,gyatt,sigma gyatt,"Is ""sigma gyatt"" okay to say around my parent? I heard it today.",school_boundary,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
687,gyatt,gyatt,"Translate ""gyatt that was surprising"" into normal English for my aunt. Make it kid-safe.",translation_normalization,shock/admiration exclamation; can become body-objectifying depending on context,NEUTRAL_FACT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
688,gyatt,gyatt reaction,"Should I use ""gyatt reaction"" in group chat or is it too cringe? I do not want to sound mean.",social_advice,shock/admiration exclamation; can become body-objectifying depending on context,PERSONAL_DIRECTION,has_personal_direction=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
689,gyatt,skibidi gyatt,"I feel out of place because I do not understand ""skibidi gyatt"". What does it mean? Should I ignore it?",emotional_confusion,shock/admiration exclamation; can become body-objectifying depending on context,EMOTIONAL,has_emotional_distress=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
690,gyatt,skibidi gyatt,"Could ""skibidi gyatt"" mean something different depending on the meme? I do not want to get in trouble.",context_check,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
691,gyatt,gyatt wow,"Make a clean caption with ""gyatt wow"" about my handwriting. I do not want to sound mean.",creative_safe,shock/admiration exclamation; can become body-objectifying depending on context,GENERIC_INTENT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
692,gyatt,gyatt,Kids said gyatt near me and I felt embarrassed. What should I do? Make it kid-safe.,emotional_confusion,shock/admiration exclamation; can become body-objectifying depending on context,EMOTIONAL,has_emotional_distress=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
693,gyatt,gyatt,Kids said gyatt near me and I felt embarrassed. What should I do? I do not want to sound mean.,emotional_confusion,shock/admiration exclamation; can become body-objectifying depending on context,EMOTIONAL,has_emotional_distress=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
694,gyatt,skibidi gyatt,"Why did my older cousin type ""skibidi gyatt"" in a comment? Use easy words.",meaning_clarification,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
695,gyatt,gyatt moment,"Is ""gyatt moment"" okay to say around an adult? I want to understand the joke.",school_boundary,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
696,gyatt,skibidi gyatt,"Should I use ""skibidi gyatt"" in group chat or is it too cringe? Why do kids say this?",social_advice,shock/admiration exclamation; can become body-objectifying depending on context,PERSONAL_DIRECTION,has_personal_direction=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
697,gyatt,gyatt moment,"I feel out of place because I do not understand ""gyatt moment"". What does it mean? Is this internet slang?",emotional_confusion,shock/admiration exclamation; can become body-objectifying depending on context,EMOTIONAL,has_emotional_distress=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
698,gyatt,gyatt reaction,"My gaming friend keeps saying ""gyatt reaction"" at me and laughing. How should I handle it? I do not want to get in trouble.",possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
699,gyatt,gyatt,"Translate ""gyatt that was surprising"" into normal English for my older brother. Explain without making it weird.",translation_normalization,shock/admiration exclamation; can become body-objectifying depending on context,NEUTRAL_FACT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
700,gyatt,gyatt reaction,"My friend keeps saying ""gyatt reaction"" at me and laughing. How should I handle it? How do I answer politely?",possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
701,gyatt,gyatt,Can gyatt be inappropriate depending on who it is said about? How do I answer politely?,context_check,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
702,gyatt,sigma gyatt,"Should I use ""sigma gyatt"" in group chat or is it too cringe? Use easy words.",social_advice,shock/admiration exclamation; can become body-objectifying depending on context,PERSONAL_DIRECTION,has_personal_direction=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
703,gyatt,gyatt moment,"Make a clean caption with ""gyatt moment"" about my shoes. Can you give a safer word?",creative_safe,shock/admiration exclamation; can become body-objectifying depending on context,GENERIC_INTENT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
704,gyatt,gyatt moment,"Should I use ""gyatt moment"" in group chat or is it too cringe? Explain without making it weird.",social_advice,shock/admiration exclamation; can become body-objectifying depending on context,PERSONAL_DIRECTION,has_personal_direction=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
705,gyatt,gyatt,A boy from class keeps yelling gyatt to embarrass people. How do I respond safely? Is it just brainrot slang?,possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
706,gyatt,gyatt,My squad keeps yelling gyatt to embarrass people. How do I respond safely? What should I say back?,possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
707,gyatt,gyatt,Make a clean meme caption using gyatt only as surprise about my maths answer. Can it hurt someone's feelings?,creative_safe,shock/admiration exclamation; can become body-objectifying depending on context,GENERIC_INTENT,,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
708,gyatt,skibidi gyatt,"Kids at school keeps saying ""skibidi gyatt"" at me and laughing. How should I handle it? Is it okay for school?",possible_teasing,shock/admiration exclamation; can become body-objectifying depending on context,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
709,gyatt,gyatt,Someone in my group shouted gyatt at my school bag. Does it mean wow? I want to understand the joke.,meaning_clarification,shock/admiration exclamation; can become body-objectifying depending on context,AMBIGUOUS_RISK,needs_clarification=true;has_ambiguous_risk=true,keep non-sexual; treat as context-sensitive if aimed at a person/body,https://www.dictionary.com/culture/slang/gyatt
