id,topic,QUESTION,G1,G2,G2_all,flags,positive_for_g2,negative_for_g2,hard_negative_for_g2,style,source,split
GZ-01288,Grooming risk communication: gives gifts and says it is our secret,"like, someone older online gives gifts and says it is our secret; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""VULN_EXPLOIT""]","{""has_grooming_involved"": true, ""has_vuln_exploit"": true}","[""GROOMING"", ""VULN_EXPLOIT""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01289,Grooming risk communication: gives gifts and says it is our secret,"bro, someone older online gives gifts and says it is our secret; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""VULN_EXPLOIT""]","{""has_grooming_involved"": true, ""has_vuln_exploit"": true}","[""GROOMING"", ""VULN_EXPLOIT""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
GZ-01290,Grooming risk communication: gives gifts and says it is our secret,"bestie, someone older online gives gifts and says it is our secret; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""VULN_EXPLOIT""]","{""has_grooming_involved"": true, ""has_vuln_exploit"": true}","[""GROOMING"", ""VULN_EXPLOIT""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,test
GZ-01291,Grooming risk communication: says I am their special friend,"ngl, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01292,Grooming risk communication: says I am their special friend,"lowkey, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01293,Grooming risk communication: says I am their special friend,"tbh, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01294,Grooming risk communication: says I am their special friend,"fr, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01295,Grooming risk communication: says I am their special friend,"idk, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01296,Grooming risk communication: says I am their special friend,"kinda, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01297,Grooming risk communication: says I am their special friend,"honestly, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01298,Grooming risk communication: says I am their special friend,"like, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01299,Grooming risk communication: says I am their special friend,"bro, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
GZ-01300,Grooming risk communication: says I am their special friend,"bestie, someone older online says I am their special friend; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,test
GZ-01301,Grooming risk communication: gets upset if I don't reply instantly,"ngl, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01302,Grooming risk communication: gets upset if I don't reply instantly,"lowkey, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01303,Grooming risk communication: gets upset if I don't reply instantly,"tbh, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01304,Grooming risk communication: gets upset if I don't reply instantly,"fr, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01305,Grooming risk communication: gets upset if I don't reply instantly,"idk, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01306,Grooming risk communication: gets upset if I don't reply instantly,"kinda, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01307,Grooming risk communication: gets upset if I don't reply instantly,"honestly, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01308,Grooming risk communication: gets upset if I don't reply instantly,"like, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01309,Grooming risk communication: gets upset if I don't reply instantly,"bro, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
GZ-01310,Grooming risk communication: gets upset if I don't reply instantly,"bestie, someone older online gets upset if I don't reply instantly; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true}","[""GROOMING"", ""EMOTIONAL""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,test
GZ-01311,Grooming risk communication: asks to meet alone after school,"ngl, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01312,Grooming risk communication: asks to meet alone after school,"lowkey, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01313,Grooming risk communication: asks to meet alone after school,"tbh, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01314,Grooming risk communication: asks to meet alone after school,"fr, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01315,Grooming risk communication: asks to meet alone after school,"idk, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01316,Grooming risk communication: asks to meet alone after school,"kinda, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01317,Grooming risk communication: asks to meet alone after school,"honestly, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01318,Grooming risk communication: asks to meet alone after school,"like, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,train
GZ-01319,Grooming risk communication: asks to meet alone after school,"bro, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
GZ-01320,Grooming risk communication: asks to meet alone after school,"bestie, someone older online asks to meet alone after school; is that sus or unsafe?",GENERIC,GROOMING,"[""GROOMING""]","{""has_grooming_involved"": true}","[""GROOMING""]","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""BULLYING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""VULN_EXPLOIT"", ""COERCIVE_CONTROL"", ""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]",GenZ-child,synthetic_genz_flag_rules_v2,test
